"vesselID_randomized","unique.id","DATE.ym","year","boatsize","DAYS.FISH","dmi","benso","month","catch","simpson.diversity","sp.richness"
104,"W-39-1991-02-13-1",1991-02-01,1991,11,2,0.077,0.23,2,749.1,0.813492727715626,6
104,"W-39-1991-02-16-1",1991-02-01,1991,11,2,0.077,0.23,2,523.065,0.763344089106154,5
104,"W-39-1991-03-01-1",1991-03-01,1991,11,3,0.123,0.64,3,117.856666666667,0.820831668100662,6
104,"W-39-1991-03-14-1",1991-03-01,1991,11,3,0.123,0.64,3,525.14,0.825788342481009,6
104,"W-39-1991-04-30-1",1991-04-01,1991,11,1,0.476,0.86,4,1157.73,0.500528685811906,3
104,"W-39-1991-06-04-1",1991-06-01,1991,11,1,0.463,0.94,6,231.8,0.853243915214488,7
104,"W-39-1991-06-13-1",1991-06-01,1991,11,3,0.463,0.94,6,165.27,0.827316884350852,6
104,"W-39-1991-06-24-1",1991-06-01,1991,11,1,0.463,0.94,6,93.08,0.392537107804224,2
104,"W-39-1991-07-05-1",1991-07-01,1991,11,3,0.568,0.71,7,140.633333333333,0.854519923731735,7
104,"W-39-1991-07-19-1",1991-07-01,1991,11,3,0.568,0.71,7,768.546666666667,0.842753707159416,7
104,"W-39-1991-08-09-1",1991-08-01,1991,11,3,0.346,0.82,8,632.976666666667,0.799616690864442,7
104,"W-39-1991-08-23-1",1991-08-01,1991,11,3,0.346,0.82,8,293.186666666667,0.863023795926288,8
104,"W-39-1991-09-14-2",1991-09-01,1991,11,4,0.48,1.02,9,244.1175,0.867783720011397,9
104,"W-39-1991-09-21-1",1991-09-01,1991,11,3,0.48,1.02,9,290.89,0.879829009919202,9
104,"W-39-1991-09-28-1",1991-09-01,1991,11,4,0.48,1.02,9,359.7025,0.881537818289847,9
104,"W-39-1993-02-04-1",1993-02-01,1993,11,3,0.211,0.74,2,955.256666666667,0.82478049585306,7
104,"W-39-1993-02-24-1",1993-02-01,1993,11,2,0.211,0.74,2,1277.55,0.822697015817368,7
104,"W-39-1993-02-27-1",1993-02-01,1993,11,2,0.211,0.74,2,334.75,0.841267432942926,7
104,"W-39-1993-03-05-1",1993-03-01,1993,11,3,-0.136,0.81,3,510.386666666667,0.842615114481811,7
104,"W-39-1993-03-09-1",1993-03-01,1993,11,1,-0.136,0.81,3,1983.67,0.795813063604986,6
104,"W-39-1993-03-18-1",1993-03-01,1993,11,3,-0.136,0.81,3,414.166666666667,0.821483683390853,7
104,"W-39-1993-04-15-1",1993-04-01,1993,11,3,0.009,1.71,4,811.956666666667,0.808970335559848,6
104,"W-39-1993-04-29-1",1993-04-01,1993,11,3,0.009,1.71,4,515.79,0.828385366981865,7
104,"W-39-1993-06-09-1",1993-06-01,1993,11,1,0.1,1.39,6,1011.8,0.472529337021788,2
104,"W-39-1993-06-09-2",1993-06-01,1993,11,1,0.1,1.39,6,1011.8,0.472529337021788,2
104,"W-39-1993-06-16-1",1993-06-01,1993,11,2,0.1,1.39,6,278.4,0.76270769010844,5
104,"W-39-1993-06-16-2",1993-06-01,1993,11,2,0.1,1.39,6,278.4,0.76270769010844,5
104,"W-39-1993-07-15-1",1993-07-01,1993,11,3,0.152,0.94,7,594.32,0.856495894353294,8
104,"W-39-1993-09-24-1",1993-09-01,1993,11,3,0.215,0.65,9,520.733333333333,0.854710360067042,8
104,"W-39-1993-10-14-1",1993-10-01,1993,11,3,0.22,0.96,10,440.276666666667,0.853163274028568,8
104,"W-39-1993-11-18-1",1993-11-01,1993,11,3,0.116,0.24,11,667.633333333333,0.856076519839789,8
104,"W-39-1993-12-05-1",1993-12-01,1993,11,3,0.019,0.12,12,528.133333333333,0.816127170023312,6
104,"W-39-1994-02-18-1",1994-02-01,1994,11,3,0.037,-0.07,2,721.89,0.862506084287219,8
104,"W-39-1994-03-11-1",1994-03-01,1994,11,3,0.357,0.52,3,514.066666666667,0.833795630438023,7
104,"W-39-1994-03-18-1",1994-03-01,1994,11,4,0.357,0.52,3,722.75,0.855974431596369,9
104,"W-39-1994-04-09-1",1994-04-01,1994,11,3,0.533,1.1,4,343.38,0.838845708092299,7
104,"W-39-1994-05-19-1",1994-05-01,1994,11,3,0.748,0.89,5,578.166666666667,0.819374658968924,7
104,"W-39-1994-08-05-1",1994-08-01,1994,11,3,1.093,1.33,8,62.0333333333333,0.642680940670487,3
104,"W-39-1994-11-04-1",1994-11-01,1994,11,2,0.555,1.02,11,99.935,0.696219104257435,4
104,"W-39-1994-11-12-1",1994-11-01,1994,11,3,0.555,1.02,11,383.123333333333,0.841729282740768,7
104,"W-39-1994-12-01-1",1994-12-01,1994,11,3,0.49,1.33,12,1029.34666666667,0.808279824714819,6
104,"W-39-1994-12-09-1",1994-12-01,1994,11,3,0.49,1.33,12,353.13,0.833755018425845,7
104,"W-39-1995-03-10-1",1995-03-01,1995,11,3,0.113,0.44,3,476.71,0.832432844018368,8
104,"W-39-1995-03-17-1",1995-03-01,1995,11,3,0.113,0.44,3,295.143333333333,0.845370949852392,8
104,"W-39-1995-03-31-1",1995-03-01,1995,11,3,0.113,0.44,3,498.143333333333,0.84724519352724,8
104,"W-39-1995-05-05-1",1995-05-01,1995,11,2,-0.035,0.63,5,555.3,0.790982290835576,6
104,"W-39-1995-05-16-1",1995-05-01,1995,11,1,-0.035,0.63,5,992.4,0.771660614804609,5
104,"W-39-1995-05-21-1",1995-05-01,1995,11,4,-0.035,0.63,5,71.875,0.687396074558825,4
104,"W-39-1995-07-27-1",1995-07-01,1995,11,2,0.141,0,7,467.4,0.842288201138272,8
104,"W-39-1995-07-30-1",1995-07-01,1995,11,3,0.141,0,7,362.833333333333,0.84434621956131,7
104,"W-39-1995-08-03-1",1995-08-01,1995,11,3,0.157,-0.2,8,223.01,0.811745943169656,6
104,"W-39-1995-09-22-1",1995-09-01,1995,11,3,0.213,-0.42,9,272.256666666667,0.834193175752074,7
104,"W-39-1995-09-29-1",1995-09-01,1995,11,3,0.213,-0.42,9,260.313333333333,0.819449863354696,6
104,"W-39-1995-10-05-1",1995-10-01,1995,11,3,0.02,-0.26,10,329.6,0.774643878154961,5
104,"W-39-1995-11-10-1",1995-11-01,1995,11,3,-0.018,-0.38,11,318.3,0.863426694237742,9
104,"W-39-1995-11-16-1",1995-11-01,1995,11,3,-0.018,-0.38,11,434.61,0.838232871386941,8
104,"W-39-1995-12-06-1",1995-12-01,1995,11,1,0.32,0.01,12,1782.86,0.867657724774555,8
104,"W-39-1995-12-29-1",1995-12-01,1995,11,3,0.32,0.01,12,461.39,0.818439226517305,6
104,"W-39-1996-01-13-1",1996-01-01,1996,11,2,0.16,-0.66,1,321.55,0.811551119127913,6
104,"W-39-1996-02-02-1",1996-02-01,1996,11,3,0.155,-0.39,2,273.78,0.867082443458314,8
104,"W-39-1996-02-08-1",1996-02-01,1996,11,3,0.155,-0.39,2,378.59,0.80715617183046,6
104,"W-39-1996-02-16-1",1996-02-01,1996,11,3,0.155,-0.39,2,256.136666666667,0.797384856450638,6
104,"W-39-1996-04-11-1",1996-04-01,1996,11,3,-0.166,-0.53,4,620.323333333333,0.653928156320398,4
104,"W-39-1996-04-16-1",1996-04-01,1996,11,1,-0.166,-0.53,4,1789.7,0.585348312975701,3
104,"W-39-1996-04-18-2",1996-04-01,1996,11,1,-0.166,-0.53,4,379.54,0.832836963812438,7
104,"W-39-1996-07-12-1",1996-07-01,1996,11,3,-0.33,-0.26,7,459.123333333333,0.873459862269356,9
104,"W-39-1997-05-09-1",1997-05-01,1997,11,3,0.243,2.1,5,314.233333333333,0.814151441623663,6
104,"W-39-1997-08-29-1",1997-08-01,1997,11,3,0.93,2.48,8,233.266666666667,0.430297793302215,2
104,"W-39-1997-09-12-1",1997-09-01,1997,11,3,1.152,2.27,9,367.71,0.81476810253914,7
104,"W-39-1997-09-26-1",1997-09-01,1997,11,3,1.152,2.27,9,417.523333333333,0.802117286470954,6
104,"W-39-1997-10-10-1",1997-10-01,1997,11,3,1.249,2.15,10,255.466666666667,0.819079136617829,6
104,"W-39-1997-11-09-1",1997-11-01,1997,11,4,1.537,1.92,11,152.925,0.780971731078362,5
104,"W-39-1997-12-13-1",1997-12-01,1997,11,3,1.087,1.74,12,358.5,0.814861399926356,6
104,"W-39-1998-02-02-1",1998-02-01,1998,11,2,0.605,2.61,2,263.665,0.73768236136684,4
104,"W-39-1998-02-05-1",1998-02-01,1998,11,2,0.605,2.61,2,384.985,0.8500127853141,8
104,"W-39-1998-04-03-1",1998-04-01,1998,11,3,0.249,1.55,4,309.683333333333,0.797147678146553,6
104,"W-39-1998-08-21-1",1998-08-01,1998,11,3,-0.263,-1.44,8,101.666666666667,0.729628489610259,4
104,"W-39-1998-10-07-1",1998-10-01,1998,11,2,-0.346,-1.28,10,542.235,0.637555850839739,4
104,"W-39-1998-10-17-1",1998-10-01,1998,11,3,-0.346,-1.28,10,128.143333333333,0.723604771118313,4
104,"W-39-1998-10-25-2",1998-10-01,1998,11,3,-0.346,-1.28,10,232.773333333333,0.641794253359007,3
104,"W-39-1998-11-06-2",1998-11-01,1998,11,3,-0.372,-1.28,11,230.4,0.765721506036229,5
104,"W-39-1998-11-23-1",1998-11-01,1998,11,3,-0.372,-1.28,11,116.623333333333,0.640574958919235,3
104,"W-39-1998-12-08-1",1998-12-01,1998,11,4,-0.101,-1.52,12,242.54,0.800331203077862,6
104,"W-39-1998-12-31-1",1998-12-01,1998,11,3,-0.101,-1.52,12,112.52,0.788874536714373,6
104,"W-39-1999-01-29-1",1999-01-01,1999,11,3,0.062,-1.7,1,237.386666666667,0.822144542966756,7
104,"W-39-1999-03-05-1",1999-03-01,1999,11,2,0.276,-1.04,3,734.95,0.812987085124156,6
104,"W-39-1999-04-23-1",1999-04-01,1999,11,3,0.195,-1.22,4,470.376666666667,0.766081039460802,5
104,"W-39-1999-06-03-2",1999-06-01,1999,11,3,0.073,-0.82,6,296.166666666667,0.760340734591975,5
104,"W-39-1999-09-10-1",1999-09-01,1999,11,3,0.341,-0.54,9,218.106666666667,0.820194597498268,6
104,"W-39-1999-10-15-1",1999-10-01,1999,11,3,0.192,-1.03,10,483.6,0.832430189717197,7
104,"W-39-1999-10-22-1",1999-10-01,1999,11,3,0.192,-1.03,10,349.533333333333,0.838150094725005,7
104,"W-39-2000-01-11-1",2000-01-01,2000,11,1,0.062,-1.26,1,275,0.420348210936768,2
104,"W-39-2000-03-02-1",2000-03-01,2000,11,1,0.31,-1.2,3,929,0.449769672308919,2
104,"W-39-2000-03-07-1",2000-03-01,2000,11,3,0.31,-1.2,3,642.71,0.795200340969074,5
104,"W-39-2000-03-15-1",2000-03-01,2000,11,2,0.31,-1.2,3,297.125,0.727003436727783,4
104,"W-39-2000-03-23-1",2000-03-01,2000,11,3,0.31,-1.2,3,574.89,0.823843417598584,6
104,"W-39-2000-03-29-1",2000-03-01,2000,11,3,0.31,-1.2,3,491.456666666667,0.808250337926789,6
104,"W-39-2000-04-09-2",2000-04-01,2000,11,5,0.345,-1.01,4,200.6,0.782847246556177,5
104,"W-39-2000-04-14-1",2000-04-01,2000,11,3,0.345,-1.01,4,244,0.737208160926048,4
104,"W-39-2000-05-02-1",2000-05-01,2000,11,6,0.332,-0.58,5,172.183333333333,0.817934806891349,6
104,"W-39-2000-07-07-1",2000-07-01,2000,11,3,0.392,-0.07,7,254.183333333333,0.817211329279473,6
104,"W-39-2000-07-14-1",2000-07-01,2000,11,3,0.392,-0.07,7,248.643333333333,0.715921704949267,4
104,"W-39-2000-07-29-1",2000-07-01,2000,11,3,0.392,-0.07,7,284.8,0.7844453255659,6
104,"W-39-2000-08-10-1",2000-08-01,2000,11,3,0.436,-0.44,8,365.576666666667,0.851239030121683,8
104,"W-39-2000-12-07-1",2000-12-01,2000,11,3,-0.014,-0.78,12,183.666666666667,0.710883107828427,4
104,"W-39-2000-12-15-1",2000-12-01,2000,11,3,-0.014,-0.78,12,126,0.78944213698345,5
104,"W-39-2001-01-19-2",2001-01-01,2001,11,3,-0.245,-0.87,1,216.316666666667,0.663668714743613,3
104,"W-39-2001-01-19-4",2001-01-01,2001,11,3,-0.245,-0.87,1,216.316666666667,0.663668714743613,3
104,"W-39-2001-01-19-6",2001-01-01,2001,11,3,-0.245,-0.87,1,216.316666666667,0.663668714743613,3
104,"W-39-2001-01-19-8",2001-01-01,2001,11,3,-0.245,-0.87,1,216.316666666667,0.663668714743613,3
104,"W-39-2001-02-01-10",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-12",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-14",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-2",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-4",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-6",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-01-8",2001-02-01,2001,11,3,0.165,-1.15,2,200.17,0.79270779415827,6
104,"W-39-2001-02-08-1",2001-02-01,2001,11,3,0.165,-1.15,2,227.383333333333,0.846701652865741,7
104,"W-39-2001-02-08-2",2001-02-01,2001,11,3,0.165,-1.15,2,227.383333333333,0.846701652865741,7
104,"W-39-2001-02-08-3",2001-02-01,2001,11,3,0.165,-1.15,2,227.383333333333,0.846701652865741,7
104,"W-39-2001-02-08-4",2001-02-01,2001,11,3,0.165,-1.15,2,227.383333333333,0.846701652865741,7
104,"W-39-2001-03-07-1",2001-03-01,2001,11,2,0.15,-0.46,3,393,0.740993894258563,4
104,"W-39-2001-03-07-10",2001-03-01,2001,11,2,0.15,-0.46,3,393,0.740993894258563,4
104,"W-39-2001-03-07-4",2001-03-01,2001,11,2,0.15,-0.46,3,393,0.740993894258563,4
104,"W-39-2001-03-07-7",2001-03-01,2001,11,2,0.15,-0.46,3,393,0.740993894258563,4
104,"W-39-2001-04-12-1",2001-04-01,2001,11,3,0.334,-0.09,4,305.166666666667,0.738329526752188,5
104,"W-39-2001-04-12-2",2001-04-01,2001,11,3,0.334,-0.09,4,305.166666666667,0.738329526752188,5
104,"W-39-2001-04-12-3",2001-04-01,2001,11,3,0.334,-0.09,4,305.166666666667,0.738329526752188,5
104,"W-39-2001-04-12-4",2001-04-01,2001,11,3,0.334,-0.09,4,305.166666666667,0.738329526752188,5
104,"W-39-2001-04-20-1",2001-04-01,2001,11,1,0.334,-0.09,4,462.8,0,1
104,"W-39-2001-04-20-10",2001-04-01,2001,11,1,0.334,-0.09,4,462.8,0,1
104,"W-39-2001-04-20-4",2001-04-01,2001,11,1,0.334,-0.09,4,462.8,0,1
104,"W-39-2001-04-20-7",2001-04-01,2001,11,1,0.334,-0.09,4,462.8,0,1
104,"W-39-2001-04-22-1",2001-04-01,2001,11,1,0.334,-0.09,4,473.75,0,1
104,"W-39-2001-04-22-3",2001-04-01,2001,11,1,0.334,-0.09,4,473.75,0,1
104,"W-39-2001-04-22-5",2001-04-01,2001,11,1,0.334,-0.09,4,473.75,0,1
104,"W-39-2001-04-22-7",2001-04-01,2001,11,1,0.334,-0.09,4,473.75,0,1
104,"W-39-2001-04-27-12",2001-04-01,2001,11,3,0.334,-0.09,4,410.4,0.739184908913413,4
104,"W-39-2001-04-27-3",2001-04-01,2001,11,3,0.334,-0.09,4,410.4,0.739184908913413,4
104,"W-39-2001-04-27-6",2001-04-01,2001,11,3,0.334,-0.09,4,410.4,0.739184908913413,4
104,"W-39-2001-04-27-9",2001-04-01,2001,11,3,0.334,-0.09,4,410.4,0.739184908913413,4
104,"W-39-2001-06-01-1",2001-06-01,2001,11,3,0.337,0.13,6,291.906666666667,0.780775814193162,5
104,"W-39-2001-06-21-2",2001-06-01,2001,11,3,0.337,0.13,6,413.7,0.744648805550956,4
104,"W-39-2001-08-03-1",2001-08-01,2001,11,3,0.001,0.51,8,205.173333333333,0.814264218630025,6
104,"W-39-2001-08-13-1",2001-08-01,2001,11,3,0.001,0.51,8,402.616666666667,0.810821966362737,6
104,"W-39-2001-09-13-1",2001-09-01,2001,11,2,0.165,-0.08,9,351,0.784178099904629,5
104,"W-39-2001-11-08-1",2001-11-01,2001,11,3,0.03,-0.4,11,358.066666666667,0.809338304057269,6
104,"W-39-2001-11-15-1",2001-11-01,2001,11,2,0.03,-0.4,11,683,0.767205015730366,5
104,"W-39-2001-11-15-4",2001-11-01,2001,11,3,0.03,-0.4,11,526.91,0.633921843927614,4
104,"W-39-2001-11-20-1",2001-11-01,2001,11,1,0.03,-0.4,11,2428.5,0.62357753346872,3
104,"W-39-2002-01-16-2",2002-01-01,2002,11,2,0.04,-0.15,1,204.5,0,1
104,"W-39-2002-02-08-1",2002-02-01,2002,11,3,0.089,-0.33,2,345.05,0.85751341816436,8
104,"W-39-2002-02-27-1",2002-02-01,2002,11,2,0.089,-0.33,2,1255.905,0.759749165052545,5
104,"W-39-2002-03-08-1",2002-03-01,2002,11,3,0.173,0.44,3,198.333333333333,0.765545329902443,5
104,"W-39-2002-03-08-2",2002-03-01,2002,11,3,0.173,0.44,3,198.333333333333,0.765545329902443,5
104,"W-39-2002-03-08-3",2002-03-01,2002,11,3,0.173,0.44,3,198.333333333333,0.765545329902443,5
104,"W-39-2002-03-08-4",2002-03-01,2002,11,3,0.173,0.44,3,198.333333333333,0.765545329902443,5
104,"W-39-2002-04-04-1",2002-04-01,2002,11,2,-0.156,0.4,4,1263.7,0.495226745658754,2
104,"W-39-2002-04-04-2",2002-04-01,2002,11,2,-0.156,0.4,4,1263.7,0.495226745658754,2
104,"W-39-2002-04-04-3",2002-04-01,2002,11,2,-0.156,0.4,4,1263.7,0.495226745658754,2
104,"W-39-2002-04-04-4",2002-04-01,2002,11,2,-0.156,0.4,4,1263.7,0.495226745658754,2
104,"W-39-2002-04-24-1",2002-04-01,2002,11,1,-0.156,0.4,4,1501,0.496386912283448,2
104,"W-39-2002-04-24-3",2002-04-01,2002,11,1,-0.156,0.4,4,1501,0.496386912283448,2
104,"W-39-2002-04-24-5",2002-04-01,2002,11,1,-0.156,0.4,4,1501,0.496386912283448,2
104,"W-39-2002-04-24-7",2002-04-01,2002,11,1,-0.156,0.4,4,1501,0.496386912283448,2
104,"W-39-2002-06-07-1",2002-06-01,2002,11,3,0.022,0.99,6,239.933333333333,0.634600991157614,3
104,"W-39-2002-06-07-10",2002-06-01,2002,11,3,0.022,0.99,6,239.933333333333,0.634600991157614,3
104,"W-39-2002-06-07-4",2002-06-01,2002,11,3,0.022,0.99,6,239.933333333333,0.634600991157614,3
104,"W-39-2002-06-07-7",2002-06-01,2002,11,3,0.022,0.99,6,239.933333333333,0.634600991157614,3
104,"W-39-2002-11-22-1",2002-11-01,2002,11,2,0.362,1.2,11,787.85,0,1
104,"W-39-2002-11-22-2",2002-11-01,2002,11,2,0.362,1.2,11,787.85,0,1
104,"W-39-2002-11-22-3",2002-11-01,2002,11,2,0.362,1.2,11,787.85,0,1
104,"W-39-2002-11-30-1",2002-11-01,2002,11,3,0.362,1.2,11,540.246666666667,0.764790182285659,5
104,"W-39-2002-11-30-2",2002-11-01,2002,11,3,0.362,1.2,11,540.246666666667,0.764790182285659,5
104,"W-39-2002-11-30-3",2002-11-01,2002,11,3,0.362,1.2,11,540.246666666667,0.764790182285659,5
479,"W-51-2008-02-15-1",2008-02-01,2008,9,3,0.115,-2.52,2,285.333333333333,0.739350623795031,4
479,"W-51-2008-03-07-2",2008-03-01,2008,9,3,0.269,-1.24,3,653.566666666667,0.704521226981126,4
479,"W-51-2008-03-13-1",2008-03-01,2008,9,3,0.269,-1.24,3,169.54,0.831279469506104,7
479,"W-51-2008-03-20-3",2008-03-01,2008,9,3,0.269,-1.24,3,462.466666666667,0.826841421013802,8
479,"W-51-2008-04-10-1",2008-04-01,2008,9,3,0.042,-0.93,4,481.533333333333,0.794865771662538,6
479,"W-51-2008-05-29-1",2008-05-01,2008,9,3,0.397,-0.27,5,325.42,0.753016613824011,5
479,"W-51-2008-06-06-1",2008-06-01,2008,9,3,0.424,-0.46,6,161.656666666667,0.720719918541269,4
479,"W-51-2008-09-20-1",2008-09-01,2008,9,3,0.477,-0.8,9,487.666666666667,0.622402992298258,3
479,"W-51-2008-11-14-2",2008-11-01,2008,9,3,0.148,-0.89,11,387.986666666667,0.719676882855577,4
479,"W-51-2008-12-05-2",2008-12-01,2008,9,3,0.176,-1.07,12,149.023333333333,0.712540303706564,4
479,"W-51-2009-01-15-1",2009-01-01,2009,9,2,0.218,-1.32,1,797.545,0.799606732323337,5
479,"W-51-2009-01-22-1",2009-01-01,2009,9,3,0.218,-1.32,1,124.89,0.487217974675847,2
479,"W-51-2009-02-06-2",2009-02-01,2009,9,2,0.35,-1.95,2,599.625,0.743961594708612,4
479,"W-51-2009-02-20-1",2009-02-01,2009,9,3,0.35,-1.95,2,268.833333333333,0.623114562343103,3
479,"W-51-2009-03-20-2",2009-03-01,2009,9,3,0.264,-0.3,3,365.256666666667,0.709952527574843,4
479,"W-51-2009-04-09-1",2009-04-01,2009,9,3,0.319,-0.54,4,446.566666666667,0.745264461101654,4
479,"W-51-2009-05-09-1",2009-05-01,2009,9,3,0.471,0.68,5,202.933333333333,0.66039668894218,3
479,"W-51-2009-05-14-1",2009-05-01,2009,9,3,0.471,0.68,5,290.5,0.621799042371121,3
479,"W-51-2009-07-11-1",2009-07-01,2009,9,3,0.115,0.63,7,62.0666666666667,0.479241398908713,2
479,"W-51-2009-07-19-1",2009-07-01,2009,9,1,0.115,0.63,7,63.3,0.499148910701776,2
479,"W-51-2012-01-19-2",2012-01-01,2012,9,2,0.227,-1.3,1,435.5,0.795428084731556,5
479,"W-51-2012-02-02-1",2012-02-01,2012,9,3,0.103,-0.84,2,142,0.690348376101024,4
479,"W-51-2012-02-13-1",2012-02-01,2012,9,1,0.103,-0.84,2,291,0.656968719259158,3
479,"W-51-2012-02-24-1",2012-02-01,2012,9,3,0.103,-0.84,2,153.666666666667,0.649265245347152,3
479,"W-51-2012-05-12-1",2012-05-01,2012,9,1,-0.122,0.06,5,237,0.74615433717748,4
479,"W-51-2012-07-07-1",2012-07-01,2012,9,3,0.856,0.62,7,145.333333333333,0.790831832931404,6
479,"W-51-2012-08-17-1",2012-08-01,2012,9,3,0.944,0.67,8,63.3333333333333,0.651958989466453,3
479,"W-51-2013-02-18-1",2013-02-01,2013,9,1,0.375,-0.04,2,228,0.714925235322431,4
479,"W-51-2013-04-05-2",2013-04-01,2013,9,3,-0.102,-0.13,4,207,0.743224060135017,4
479,"W-51-2013-04-26-3",2013-04-01,2013,9,3,-0.102,-0.13,4,305,0.736996693215156,4
479,"W-51-2013-06-06-3",2013-06-01,2013,9,3,-0.291,-0.78,6,103.666666666667,0.435684683419549,2
479,"W-51-2013-06-14-2",2013-06-01,2013,9,3,-0.291,-0.78,6,115,0,1
479,"W-51-2013-06-21-2",2013-06-01,2013,9,3,-0.291,-0.78,6,129.333333333333,0.833564572928521,7
479,"W-51-2013-07-04-2",2013-07-01,2013,9,3,0.122,-0.7,7,23.6,0.709203067651888,4
479,"W-51-2013-07-18-3",2013-07-01,2013,9,3,0.122,-0.7,7,122.333333333333,0.818650466402224,6
479,"W-51-2013-08-02-2",2013-08-01,2013,9,3,0.1,-0.32,8,57.6666666666667,0.457670477151082,2
479,"W-51-2013-08-09-1",2013-08-01,2013,9,3,0.1,-0.32,8,151.666666666667,0.763097907588568,5
479,"W-51-2013-08-16-2",2013-08-01,2013,9,3,0.1,-0.32,8,58.3333333333333,0.644759150797944,3
479,"W-51-2013-08-24-1",2013-08-01,2013,9,4,0.1,-0.32,8,86.25,0.662766550714696,3
479,"W-51-2013-09-07-2",2013-09-01,2013,9,3,0.085,-0.18,9,259.666666666667,0.785103286056815,6
479,"W-51-2013-09-13-1",2013-09-01,2013,9,3,0.085,-0.18,9,114.666666666667,0.669594236024197,4
479,"W-51-2013-11-22-1",2013-11-01,2013,9,3,0.462,-0.54,11,60.6666666666667,0.772533608957992,5
479,"W-51-2014-01-10-1",2014-01-01,2014,9,3,0.089,-1.26,1,262.266666666667,0.868719043850686,9
479,"W-51-2014-01-17-1",2014-01-01,2014,9,3,0.089,-1.26,1,92,0.623646626809935,3
479,"W-51-2014-01-24-1",2014-01-01,2014,9,3,0.089,-1.26,1,57.3333333333333,0.663941511427114,3
479,"W-51-2014-02-07-1",2014-02-01,2014,9,3,0.094,-0.37,2,208.666666666667,0.826699684528291,6
